,concept:name,lifecycle:transition,time:timestamp,case:concept:name
27633,Loan_application_received,complete,1971-05-24 12:00:00+00:00,case[1203]
27634,Check_application_form_completeness,complete,1971-05-24 12:01:00+00:00,case[1203]
27635,Return_application_back_to_applicant,complete,1971-05-24 12:02:00+00:00,case[1203]
27636,Receive_updated_application,complete,1971-05-24 12:03:00+00:00,case[1203]
27637,Check_application_form_completeness,complete,1971-05-24 12:04:00+00:00,case[1203]
27638,Return_application_back_to_applicant,complete,1971-05-24 12:05:00+00:00,case[1203]
27639,Receive_updated_application,complete,1971-05-24 12:06:00+00:00,case[1203]
27640,Check_application_form_completeness,complete,1971-05-24 12:07:00+00:00,case[1203]
27641,Check_credit_history,complete,1971-05-24 12:08:00+00:00,case[1203]
27642,Asses_loan_risk,complete,1971-05-24 12:09:00+00:00,case[1203]
27643,Appraise_property,complete,1971-05-24 12:10:00+00:00,case[1203]
27644,Asses_elegibility,complete,1971-05-24 12:11:00+00:00,case[1203]
27645,Reject_application,complete,1971-05-24 12:12:00+00:00,case[1203]
27646,Loan_application_rejected,complete,1971-05-24 12:13:00+00:00,case[1203]
27647,Finish_process,complete,1971-05-24 12:14:00+00:00,case[1203]
27648,Loan_application_received,complete,1971-05-24 13:00:00+00:00,case[1204]
27649,Check_application_form_completeness,complete,1971-05-24 13:01:00+00:00,case[1204]
27650,Appraise_property,complete,1971-05-24 13:02:00+00:00,case[1204]
27651,Check_credit_history,complete,1971-05-24 13:03:00+00:00,case[1204]
27652,Asses_loan_risk,complete,1971-05-24 13:04:00+00:00,case[1204]
27653,Asses_elegibility,complete,1971-05-24 13:05:00+00:00,case[1204]
27654,Prepare_acceptance_pack,complete,1971-05-24 13:06:00+00:00,case[1204]
27655,Check_if_home_insurance_quote_is_requested,complete,1971-05-24 13:07:00+00:00,case[1204]
27656,Send_acceptance_pack,complete,1971-05-24 13:08:00+00:00,case[1204]
27657,Verify_repayment_agreement,complete,1971-05-24 13:09:00+00:00,case[1204]
27658,Approve_application,complete,1971-05-24 13:10:00+00:00,case[1204]
27659,Loan_application_approved,complete,1971-05-24 13:11:00+00:00,case[1204]
27660,Finish_process,complete,1971-05-24 13:12:00+00:00,case[1204]
27661,Loan_application_received,complete,1971-05-24 14:00:00+00:00,case[1205]
27662,Check_application_form_completeness,complete,1971-05-24 14:01:00+00:00,case[1205]
27663,Check_credit_history,complete,1971-05-24 14:02:00+00:00,case[1205]
27664,Asses_loan_risk,complete,1971-05-24 14:03:00+00:00,case[1205]
27665,Appraise_property,complete,1971-05-24 14:04:00+00:00,case[1205]
27666,Asses_elegibility,complete,1971-05-24 14:05:00+00:00,case[1205]
27667,Reject_application,complete,1971-05-24 14:06:00+00:00,case[1205]
27668,Loan_application_rejected,complete,1971-05-24 14:07:00+00:00,case[1205]
27669,Finish_process,complete,1971-05-24 14:08:00+00:00,case[1205]
27670,Loan_application_received,complete,1971-05-24 15:00:00+00:00,case[1206]
27671,Check_application_form_completeness,complete,1971-05-24 15:01:00+00:00,case[1206]
27672,Check_credit_history,complete,1971-05-24 15:02:00+00:00,case[1206]
27673,Asses_loan_risk,complete,1971-05-24 15:03:00+00:00,case[1206]
27674,Appraise_property,complete,1971-05-24 15:04:00+00:00,case[1206]
27675,Asses_elegibility,complete,1971-05-24 15:05:00+00:00,case[1206]
27676,Prepare_acceptance_pack,complete,1971-05-24 15:06:00+00:00,case[1206]
27677,Check_if_home_insurance_quote_is_requested,complete,1971-05-24 15:07:00+00:00,case[1206]
27678,Send_home_insurance_quote,complete,1971-05-24 15:08:00+00:00,case[1206]
27679,Verify_repayment_agreement,complete,1971-05-24 15:09:00+00:00,case[1206]
27680,Approve_application,complete,1971-05-24 15:10:00+00:00,case[1206]
27681,Loan_application_approved,complete,1971-05-24 15:11:00+00:00,case[1206]
27682,Finish_process,complete,1971-05-24 15:12:00+00:00,case[1206]
27683,Loan_application_received,complete,1971-05-24 16:00:00+00:00,case[1207]
27684,Check_application_form_completeness,complete,1971-05-24 16:01:00+00:00,case[1207]
27685,Appraise_property,complete,1971-05-24 16:02:00+00:00,case[1207]
27686,Check_credit_history,complete,1971-05-24 16:03:00+00:00,case[1207]
27687,Asses_loan_risk,complete,1971-05-24 16:04:00+00:00,case[1207]
27688,Asses_elegibility,complete,1971-05-24 16:05:00+00:00,case[1207]
27689,Reject_application,complete,1971-05-24 16:06:00+00:00,case[1207]
27690,Loan_application_rejected,complete,1971-05-24 16:07:00+00:00,case[1207]
27691,Finish_process,complete,1971-05-24 16:08:00+00:00,case[1207]
27692,Loan_application_received,complete,1971-05-24 17:00:00+00:00,case[1208]
27693,Check_application_form_completeness,complete,1971-05-24 17:01:00+00:00,case[1208]
27694,Check_credit_history,complete,1971-05-24 17:02:00+00:00,case[1208]
27695,Asses_loan_risk,complete,1971-05-24 17:03:00+00:00,case[1208]
27696,Appraise_property,complete,1971-05-24 17:04:00+00:00,case[1208]
27697,Asses_elegibility,complete,1971-05-24 17:05:00+00:00,case[1208]
27698,Prepare_acceptance_pack,complete,1971-05-24 17:06:00+00:00,case[1208]
27699,Check_if_home_insurance_quote_is_requested,complete,1971-05-24 17:07:00+00:00,case[1208]
27700,Send_home_insurance_quote,complete,1971-05-24 17:08:00+00:00,case[1208]
27701,Verify_repayment_agreement,complete,1971-05-24 17:09:00+00:00,case[1208]
27702,Approve_application,complete,1971-05-24 17:10:00+00:00,case[1208]
27703,Loan_application_approved,complete,1971-05-24 17:11:00+00:00,case[1208]
27704,Finish_process,complete,1971-05-24 17:12:00+00:00,case[1208]
27705,Loan_application_received,complete,1971-05-24 18:00:00+00:00,case[1209]
27706,Check_application_form_completeness,complete,1971-05-24 18:01:00+00:00,case[1209]
27707,Appraise_property,complete,1971-05-24 18:02:00+00:00,case[1209]
27708,Check_credit_history,complete,1971-05-24 18:03:00+00:00,case[1209]
27709,Asses_loan_risk,complete,1971-05-24 18:04:00+00:00,case[1209]
27710,Asses_elegibility,complete,1971-05-24 18:05:00+00:00,case[1209]
27711,Prepare_acceptance_pack,complete,1971-05-24 18:06:00+00:00,case[1209]
27712,Check_if_home_insurance_quote_is_requested,complete,1971-05-24 18:07:00+00:00,case[1209]
27713,Send_acceptance_pack,complete,1971-05-24 18:08:00+00:00,case[1209]
27714,Verify_repayment_agreement,complete,1971-05-24 18:09:00+00:00,case[1209]
27715,Cancel_application,complete,1971-05-24 18:10:00+00:00,case[1209]
27716,Loan_application_canceled,complete,1971-05-24 18:11:00+00:00,case[1209]
27717,Finish_process,complete,1971-05-24 18:12:00+00:00,case[1209]
27718,Loan_application_received,complete,1971-05-24 19:00:00+00:00,case[1210]
27719,Check_application_form_completeness,complete,1971-05-24 19:01:00+00:00,case[1210]
27720,Check_credit_history,complete,1971-05-24 19:02:00+00:00,case[1210]
27721,Asses_loan_risk,complete,1971-05-24 19:03:00+00:00,case[1210]
27722,Appraise_property,complete,1971-05-24 19:04:00+00:00,case[1210]
27723,Asses_elegibility,complete,1971-05-24 19:05:00+00:00,case[1210]
27724,Prepare_acceptance_pack,complete,1971-05-24 19:06:00+00:00,case[1210]
27725,Check_if_home_insurance_quote_is_requested,complete,1971-05-24 19:07:00+00:00,case[1210]
27726,Send_acceptance_pack,complete,1971-05-24 19:08:00+00:00,case[1210]
27727,Verify_repayment_agreement,complete,1971-05-24 19:09:00+00:00,case[1210]
27728,Cancel_application,complete,1971-05-24 19:10:00+00:00,case[1210]
27729,Loan_application_canceled,complete,1971-05-24 19:11:00+00:00,case[1210]
27730,Finish_process,complete,1971-05-24 19:12:00+00:00,case[1210]
27731,Loan_application_received,complete,1971-05-24 20:00:00+00:00,case[1211]
27732,Check_application_form_completeness,complete,1971-05-24 20:01:00+00:00,case[1211]
27733,Appraise_property,complete,1971-05-24 20:02:00+00:00,case[1211]
27734,Check_credit_history,complete,1971-05-24 20:03:00+00:00,case[1211]
27735,Asses_loan_risk,complete,1971-05-24 20:04:00+00:00,case[1211]
27736,Asses_elegibility,complete,1971-05-24 20:05:00+00:00,case[1211]
27737,Prepare_acceptance_pack,complete,1971-05-24 20:06:00+00:00,case[1211]
27738,Check_if_home_insurance_quote_is_requested,complete,1971-05-24 20:07:00+00:00,case[1211]
27739,Send_home_insurance_quote,complete,1971-05-24 20:08:00+00:00,case[1211]
27740,Verify_repayment_agreement,complete,1971-05-24 20:09:00+00:00,case[1211]
27741,Approve_application,complete,1971-05-24 20:10:00+00:00,case[1211]
27742,Loan_application_approved,complete,1971-05-24 20:11:00+00:00,case[1211]
27743,Finish_process,complete,1971-05-24 20:12:00+00:00,case[1211]
27744,Loan_application_received,complete,1971-05-24 21:00:00+00:00,case[1212]
27745,Check_application_form_completeness,complete,1971-05-24 21:01:00+00:00,case[1212]
27746,Check_credit_history,complete,1971-05-24 21:02:00+00:00,case[1212]
27747,Asses_loan_risk,complete,1971-05-24 21:03:00+00:00,case[1212]
27748,Appraise_property,complete,1971-05-24 21:04:00+00:00,case[1212]
27749,Asses_elegibility,complete,1971-05-24 21:05:00+00:00,case[1212]
27750,Reject_application,complete,1971-05-24 21:06:00+00:00,case[1212]
27751,Loan_application_rejected,complete,1971-05-24 21:07:00+00:00,case[1212]
27752,Finish_process,complete,1971-05-24 21:08:00+00:00,case[1212]
27753,Loan_application_received,complete,1971-05-24 22:00:00+00:00,case[1213]
27754,Check_application_form_completeness,complete,1971-05-24 22:01:00+00:00,case[1213]
27755,Check_credit_history,complete,1971-05-24 22:02:00+00:00,case[1213]
27756,Asses_loan_risk,complete,1971-05-24 22:03:00+00:00,case[1213]
27757,Appraise_property,complete,1971-05-24 22:04:00+00:00,case[1213]
27758,Asses_elegibility,complete,1971-05-24 22:05:00+00:00,case[1213]
27759,Reject_application,complete,1971-05-24 22:06:00+00:00,case[1213]
27760,Loan_application_rejected,complete,1971-05-24 22:07:00+00:00,case[1213]
27761,Finish_process,complete,1971-05-24 22:08:00+00:00,case[1213]
27762,Loan_application_received,complete,1971-05-24 23:00:00+00:00,case[1214]
27763,Check_application_form_completeness,complete,1971-05-24 23:01:00+00:00,case[1214]
27764,Check_credit_history,complete,1971-05-24 23:02:00+00:00,case[1214]
27765,Asses_loan_risk,complete,1971-05-24 23:03:00+00:00,case[1214]
27766,Appraise_property,complete,1971-05-24 23:04:00+00:00,case[1214]
27767,Asses_elegibility,complete,1971-05-24 23:05:00+00:00,case[1214]
27768,Prepare_acceptance_pack,complete,1971-05-24 23:06:00+00:00,case[1214]
27769,Check_if_home_insurance_quote_is_requested,complete,1971-05-24 23:07:00+00:00,case[1214]
27770,Send_home_insurance_quote,complete,1971-05-24 23:08:00+00:00,case[1214]
27771,Verify_repayment_agreement,complete,1971-05-24 23:09:00+00:00,case[1214]
27772,Cancel_application,complete,1971-05-24 23:10:00+00:00,case[1214]
27773,Loan_application_canceled,complete,1971-05-24 23:11:00+00:00,case[1214]
27774,Finish_process,complete,1971-05-24 23:12:00+00:00,case[1214]
27775,Loan_application_received,complete,1971-05-25 00:00:00+00:00,case[1215]
27776,Check_application_form_completeness,complete,1971-05-25 00:01:00+00:00,case[1215]
27777,Return_application_back_to_applicant,complete,1971-05-25 00:02:00+00:00,case[1215]
27778,Receive_updated_application,complete,1971-05-25 00:03:00+00:00,case[1215]
27779,Check_application_form_completeness,complete,1971-05-25 00:04:00+00:00,case[1215]
27780,Check_credit_history,complete,1971-05-25 00:05:00+00:00,case[1215]
27781,Asses_loan_risk,complete,1971-05-25 00:06:00+00:00,case[1215]
27782,Appraise_property,complete,1971-05-25 00:07:00+00:00,case[1215]
27783,Asses_elegibility,complete,1971-05-25 00:08:00+00:00,case[1215]
27784,Reject_application,complete,1971-05-25 00:09:00+00:00,case[1215]
27785,Loan_application_rejected,complete,1971-05-25 00:10:00+00:00,case[1215]
27786,Finish_process,complete,1971-05-25 00:11:00+00:00,case[1215]
27787,Loan_application_received,complete,1971-05-25 01:00:00+00:00,case[1216]
27788,Check_application_form_completeness,complete,1971-05-25 01:01:00+00:00,case[1216]
27789,Check_credit_history,complete,1971-05-25 01:02:00+00:00,case[1216]
27790,Asses_loan_risk,complete,1971-05-25 01:03:00+00:00,case[1216]
27791,Appraise_property,complete,1971-05-25 01:04:00+00:00,case[1216]
27792,Asses_elegibility,complete,1971-05-25 01:05:00+00:00,case[1216]
27793,Reject_application,complete,1971-05-25 01:06:00+00:00,case[1216]
27794,Loan_application_rejected,complete,1971-05-25 01:07:00+00:00,case[1216]
27795,Finish_process,complete,1971-05-25 01:08:00+00:00,case[1216]
27796,Loan_application_received,complete,1971-05-25 02:00:00+00:00,case[1217]
27797,Check_application_form_completeness,complete,1971-05-25 02:01:00+00:00,case[1217]
27798,Appraise_property,complete,1971-05-25 02:02:00+00:00,case[1217]
27799,Check_credit_history,complete,1971-05-25 02:03:00+00:00,case[1217]
27800,Asses_loan_risk,complete,1971-05-25 02:04:00+00:00,case[1217]
27801,Asses_elegibility,complete,1971-05-25 02:05:00+00:00,case[1217]
27802,Prepare_acceptance_pack,complete,1971-05-25 02:06:00+00:00,case[1217]
27803,Check_if_home_insurance_quote_is_requested,complete,1971-05-25 02:07:00+00:00,case[1217]
27804,Send_acceptance_pack,complete,1971-05-25 02:08:00+00:00,case[1217]
27805,Verify_repayment_agreement,complete,1971-05-25 02:09:00+00:00,case[1217]
27806,Approve_application,complete,1971-05-25 02:10:00+00:00,case[1217]
27807,Loan_application_approved,complete,1971-05-25 02:11:00+00:00,case[1217]
27808,Finish_process,complete,1971-05-25 02:12:00+00:00,case[1217]
27809,Loan_application_received,complete,1971-05-25 03:00:00+00:00,case[1218]
27810,Check_application_form_completeness,complete,1971-05-25 03:01:00+00:00,case[1218]
27811,Check_credit_history,complete,1971-05-25 03:02:00+00:00,case[1218]
27812,Asses_loan_risk,complete,1971-05-25 03:03:00+00:00,case[1218]
27813,Appraise_property,complete,1971-05-25 03:04:00+00:00,case[1218]
27814,Asses_elegibility,complete,1971-05-25 03:05:00+00:00,case[1218]
27815,Reject_application,complete,1971-05-25 03:06:00+00:00,case[1218]
27816,Loan_application_rejected,complete,1971-05-25 03:07:00+00:00,case[1218]
27817,Finish_process,complete,1971-05-25 03:08:00+00:00,case[1218]
27818,Loan_application_received,complete,1971-05-25 04:00:00+00:00,case[1219]
27819,Check_application_form_completeness,complete,1971-05-25 04:01:00+00:00,case[1219]
27820,Check_credit_history,complete,1971-05-25 04:02:00+00:00,case[1219]
27821,Asses_loan_risk,complete,1971-05-25 04:03:00+00:00,case[1219]
27822,Appraise_property,complete,1971-05-25 04:04:00+00:00,case[1219]
27823,Asses_elegibility,complete,1971-05-25 04:05:00+00:00,case[1219]
27824,Reject_application,complete,1971-05-25 04:06:00+00:00,case[1219]
27825,Loan_application_rejected,complete,1971-05-25 04:07:00+00:00,case[1219]
27826,Finish_process,complete,1971-05-25 04:08:00+00:00,case[1219]
27827,Loan_application_received,complete,1971-05-25 05:00:00+00:00,case[1220]
27828,Check_application_form_completeness,complete,1971-05-25 05:01:00+00:00,case[1220]
27829,Return_application_back_to_applicant,complete,1971-05-25 05:02:00+00:00,case[1220]
27830,Receive_updated_application,complete,1971-05-25 05:03:00+00:00,case[1220]
27831,Check_application_form_completeness,complete,1971-05-25 05:04:00+00:00,case[1220]
27832,Return_application_back_to_applicant,complete,1971-05-25 05:05:00+00:00,case[1220]
27833,Receive_updated_application,complete,1971-05-25 05:06:00+00:00,case[1220]
27834,Check_application_form_completeness,complete,1971-05-25 05:07:00+00:00,case[1220]
27835,Appraise_property,complete,1971-05-25 05:08:00+00:00,case[1220]
27836,Check_credit_history,complete,1971-05-25 05:09:00+00:00,case[1220]
27837,Asses_loan_risk,complete,1971-05-25 05:10:00+00:00,case[1220]
27838,Asses_elegibility,complete,1971-05-25 05:11:00+00:00,case[1220]
27839,Reject_application,complete,1971-05-25 05:12:00+00:00,case[1220]
27840,Loan_application_rejected,complete,1971-05-25 05:13:00+00:00,case[1220]
27841,Finish_process,complete,1971-05-25 05:14:00+00:00,case[1220]
27842,Loan_application_received,complete,1971-05-25 06:00:00+00:00,case[1221]
27843,Check_application_form_completeness,complete,1971-05-25 06:01:00+00:00,case[1221]
27844,Check_credit_history,complete,1971-05-25 06:02:00+00:00,case[1221]
27845,Asses_loan_risk,complete,1971-05-25 06:03:00+00:00,case[1221]
27846,Appraise_property,complete,1971-05-25 06:04:00+00:00,case[1221]
27847,Asses_elegibility,complete,1971-05-25 06:05:00+00:00,case[1221]
27848,Reject_application,complete,1971-05-25 06:06:00+00:00,case[1221]
27849,Loan_application_rejected,complete,1971-05-25 06:07:00+00:00,case[1221]
27850,Finish_process,complete,1971-05-25 06:08:00+00:00,case[1221]
27851,Loan_application_received,complete,1971-05-25 07:00:00+00:00,case[1222]
27852,Check_application_form_completeness,complete,1971-05-25 07:01:00+00:00,case[1222]
27853,Check_credit_history,complete,1971-05-25 07:02:00+00:00,case[1222]
27854,Asses_loan_risk,complete,1971-05-25 07:03:00+00:00,case[1222]
27855,Appraise_property,complete,1971-05-25 07:04:00+00:00,case[1222]
27856,Asses_elegibility,complete,1971-05-25 07:05:00+00:00,case[1222]
27857,Prepare_acceptance_pack,complete,1971-05-25 07:06:00+00:00,case[1222]
27858,Check_if_home_insurance_quote_is_requested,complete,1971-05-25 07:07:00+00:00,case[1222]
27859,Send_home_insurance_quote,complete,1971-05-25 07:08:00+00:00,case[1222]
27860,Verify_repayment_agreement,complete,1971-05-25 07:09:00+00:00,case[1222]
27861,Cancel_application,complete,1971-05-25 07:10:00+00:00,case[1222]
27862,Loan_application_canceled,complete,1971-05-25 07:11:00+00:00,case[1222]
27863,Finish_process,complete,1971-05-25 07:12:00+00:00,case[1222]
27864,Loan_application_received,complete,1971-05-25 08:00:00+00:00,case[1223]
27865,Check_application_form_completeness,complete,1971-05-25 08:01:00+00:00,case[1223]
27866,Appraise_property,complete,1971-05-25 08:02:00+00:00,case[1223]
27867,Check_credit_history,complete,1971-05-25 08:03:00+00:00,case[1223]
27868,Asses_loan_risk,complete,1971-05-25 08:04:00+00:00,case[1223]
27869,Asses_elegibility,complete,1971-05-25 08:05:00+00:00,case[1223]
27870,Reject_application,complete,1971-05-25 08:06:00+00:00,case[1223]
27871,Loan_application_rejected,complete,1971-05-25 08:07:00+00:00,case[1223]
27872,Finish_process,complete,1971-05-25 08:08:00+00:00,case[1223]
27873,Loan_application_received,complete,1971-05-25 09:00:00+00:00,case[1224]
27874,Check_application_form_completeness,complete,1971-05-25 09:01:00+00:00,case[1224]
27875,Appraise_property,complete,1971-05-25 09:02:00+00:00,case[1224]
27876,Check_credit_history,complete,1971-05-25 09:03:00+00:00,case[1224]
27877,Asses_loan_risk,complete,1971-05-25 09:04:00+00:00,case[1224]
27878,Asses_elegibility,complete,1971-05-25 09:05:00+00:00,case[1224]
27879,Prepare_acceptance_pack,complete,1971-05-25 09:06:00+00:00,case[1224]
27880,Check_if_home_insurance_quote_is_requested,complete,1971-05-25 09:07:00+00:00,case[1224]
27881,Send_acceptance_pack,complete,1971-05-25 09:08:00+00:00,case[1224]
27882,Verify_repayment_agreement,complete,1971-05-25 09:09:00+00:00,case[1224]
27883,Cancel_application,complete,1971-05-25 09:10:00+00:00,case[1224]
27884,Loan_application_canceled,complete,1971-05-25 09:11:00+00:00,case[1224]
27885,Finish_process,complete,1971-05-25 09:12:00+00:00,case[1224]
27886,Loan_application_received,complete,1971-05-25 10:00:00+00:00,case[1225]
27887,Check_application_form_completeness,complete,1971-05-25 10:01:00+00:00,case[1225]
27888,Appraise_property,complete,1971-05-25 10:02:00+00:00,case[1225]
27889,Check_credit_history,complete,1971-05-25 10:03:00+00:00,case[1225]
27890,Asses_loan_risk,complete,1971-05-25 10:04:00+00:00,case[1225]
27891,Asses_elegibility,complete,1971-05-25 10:05:00+00:00,case[1225]
27892,Reject_application,complete,1971-05-25 10:06:00+00:00,case[1225]
27893,Loan_application_rejected,complete,1971-05-25 10:07:00+00:00,case[1225]
27894,Finish_process,complete,1971-05-25 10:08:00+00:00,case[1225]
27895,Loan_application_received,complete,1971-05-25 11:00:00+00:00,case[1226]
27896,Check_application_form_completeness,complete,1971-05-25 11:01:00+00:00,case[1226]
27897,Check_credit_history,complete,1971-05-25 11:02:00+00:00,case[1226]
27898,Asses_loan_risk,complete,1971-05-25 11:03:00+00:00,case[1226]
27899,Appraise_property,complete,1971-05-25 11:04:00+00:00,case[1226]
27900,Asses_elegibility,complete,1971-05-25 11:05:00+00:00,case[1226]
27901,Prepare_acceptance_pack,complete,1971-05-25 11:06:00+00:00,case[1226]
27902,Check_if_home_insurance_quote_is_requested,complete,1971-05-25 11:07:00+00:00,case[1226]
27903,Send_home_insurance_quote,complete,1971-05-25 11:08:00+00:00,case[1226]
27904,Verify_repayment_agreement,complete,1971-05-25 11:09:00+00:00,case[1226]
27905,Cancel_application,complete,1971-05-25 11:10:00+00:00,case[1226]
27906,Loan_application_canceled,complete,1971-05-25 11:11:00+00:00,case[1226]
27907,Finish_process,complete,1971-05-25 11:12:00+00:00,case[1226]
27908,Loan_application_received,complete,1971-05-25 12:00:00+00:00,case[1227]
27909,Check_application_form_completeness,complete,1971-05-25 12:01:00+00:00,case[1227]
27910,Return_application_back_to_applicant,complete,1971-05-25 12:02:00+00:00,case[1227]
27911,Receive_updated_application,complete,1971-05-25 12:03:00+00:00,case[1227]
27912,Check_application_form_completeness,complete,1971-05-25 12:04:00+00:00,case[1227]
27913,Return_application_back_to_applicant,complete,1971-05-25 12:05:00+00:00,case[1227]
27914,Receive_updated_application,complete,1971-05-25 12:06:00+00:00,case[1227]
27915,Check_application_form_completeness,complete,1971-05-25 12:07:00+00:00,case[1227]
27916,Return_application_back_to_applicant,complete,1971-05-25 12:08:00+00:00,case[1227]
27917,Receive_updated_application,complete,1971-05-25 12:09:00+00:00,case[1227]
27918,Check_application_form_completeness,complete,1971-05-25 12:10:00+00:00,case[1227]
27919,Check_credit_history,complete,1971-05-25 12:11:00+00:00,case[1227]
27920,Asses_loan_risk,complete,1971-05-25 12:12:00+00:00,case[1227]
27921,Appraise_property,complete,1971-05-25 12:13:00+00:00,case[1227]
27922,Asses_elegibility,complete,1971-05-25 12:14:00+00:00,case[1227]
27923,Reject_application,complete,1971-05-25 12:15:00+00:00,case[1227]
27924,Loan_application_rejected,complete,1971-05-25 12:16:00+00:00,case[1227]
27925,Finish_process,complete,1971-05-25 12:17:00+00:00,case[1227]
27926,Loan_application_received,complete,1971-05-25 13:00:00+00:00,case[1228]
27927,Check_application_form_completeness,complete,1971-05-25 13:01:00+00:00,case[1228]
27928,Appraise_property,complete,1971-05-25 13:02:00+00:00,case[1228]
27929,Check_credit_history,complete,1971-05-25 13:03:00+00:00,case[1228]
27930,Asses_loan_risk,complete,1971-05-25 13:04:00+00:00,case[1228]
27931,Asses_elegibility,complete,1971-05-25 13:05:00+00:00,case[1228]
27932,Reject_application,complete,1971-05-25 13:06:00+00:00,case[1228]
27933,Loan_application_rejected,complete,1971-05-25 13:07:00+00:00,case[1228]
27934,Finish_process,complete,1971-05-25 13:08:00+00:00,case[1228]
27935,Loan_application_received,complete,1971-05-25 14:00:00+00:00,case[1229]
27936,Check_application_form_completeness,complete,1971-05-25 14:01:00+00:00,case[1229]
27937,Check_credit_history,complete,1971-05-25 14:02:00+00:00,case[1229]
27938,Asses_loan_risk,complete,1971-05-25 14:03:00+00:00,case[1229]
27939,Appraise_property,complete,1971-05-25 14:04:00+00:00,case[1229]
27940,Asses_elegibility,complete,1971-05-25 14:05:00+00:00,case[1229]
27941,Reject_application,complete,1971-05-25 14:06:00+00:00,case[1229]
27942,Loan_application_rejected,complete,1971-05-25 14:07:00+00:00,case[1229]
27943,Finish_process,complete,1971-05-25 14:08:00+00:00,case[1229]
27944,Loan_application_received,complete,1971-05-25 15:00:00+00:00,case[1230]
27945,Check_application_form_completeness,complete,1971-05-25 15:01:00+00:00,case[1230]
27946,Check_credit_history,complete,1971-05-25 15:02:00+00:00,case[1230]
27947,Asses_loan_risk,complete,1971-05-25 15:03:00+00:00,case[1230]
27948,Appraise_property,complete,1971-05-25 15:04:00+00:00,case[1230]
27949,Asses_elegibility,complete,1971-05-25 15:05:00+00:00,case[1230]
27950,Reject_application,complete,1971-05-25 15:06:00+00:00,case[1230]
27951,Loan_application_rejected,complete,1971-05-25 15:07:00+00:00,case[1230]
27952,Finish_process,complete,1971-05-25 15:08:00+00:00,case[1230]
27953,Loan_application_received,complete,1971-05-25 16:00:00+00:00,case[1231]
27954,Check_application_form_completeness,complete,1971-05-25 16:01:00+00:00,case[1231]
27955,Check_credit_history,complete,1971-05-25 16:02:00+00:00,case[1231]
27956,Asses_loan_risk,complete,1971-05-25 16:03:00+00:00,case[1231]
27957,Appraise_property,complete,1971-05-25 16:04:00+00:00,case[1231]
27958,Asses_elegibility,complete,1971-05-25 16:05:00+00:00,case[1231]
27959,Reject_application,complete,1971-05-25 16:06:00+00:00,case[1231]
27960,Loan_application_rejected,complete,1971-05-25 16:07:00+00:00,case[1231]
27961,Finish_process,complete,1971-05-25 16:08:00+00:00,case[1231]
27962,Loan_application_received,complete,1971-05-25 17:00:00+00:00,case[1232]
27963,Check_application_form_completeness,complete,1971-05-25 17:01:00+00:00,case[1232]
27964,Appraise_property,complete,1971-05-25 17:02:00+00:00,case[1232]
27965,Check_credit_history,complete,1971-05-25 17:03:00+00:00,case[1232]
27966,Asses_loan_risk,complete,1971-05-25 17:04:00+00:00,case[1232]
27967,Asses_elegibility,complete,1971-05-25 17:05:00+00:00,case[1232]
27968,Prepare_acceptance_pack,complete,1971-05-25 17:06:00+00:00,case[1232]
27969,Check_if_home_insurance_quote_is_requested,complete,1971-05-25 17:07:00+00:00,case[1232]
27970,Send_acceptance_pack,complete,1971-05-25 17:08:00+00:00,case[1232]
27971,Verify_repayment_agreement,complete,1971-05-25 17:09:00+00:00,case[1232]
27972,Approve_application,complete,1971-05-25 17:10:00+00:00,case[1232]
27973,Loan_application_approved,complete,1971-05-25 17:11:00+00:00,case[1232]
27974,Finish_process,complete,1971-05-25 17:12:00+00:00,case[1232]
27975,Loan_application_received,complete,1971-05-25 18:00:00+00:00,case[1233]
27976,Check_application_form_completeness,complete,1971-05-25 18:01:00+00:00,case[1233]
27977,Appraise_property,complete,1971-05-25 18:02:00+00:00,case[1233]
27978,Check_credit_history,complete,1971-05-25 18:03:00+00:00,case[1233]
27979,Asses_loan_risk,complete,1971-05-25 18:04:00+00:00,case[1233]
27980,Asses_elegibility,complete,1971-05-25 18:05:00+00:00,case[1233]
27981,Prepare_acceptance_pack,complete,1971-05-25 18:06:00+00:00,case[1233]
27982,Check_if_home_insurance_quote_is_requested,complete,1971-05-25 18:07:00+00:00,case[1233]
27983,Send_acceptance_pack,complete,1971-05-25 18:08:00+00:00,case[1233]
27984,Verify_repayment_agreement,complete,1971-05-25 18:09:00+00:00,case[1233]
27985,Cancel_application,complete,1971-05-25 18:10:00+00:00,case[1233]
27986,Loan_application_canceled,complete,1971-05-25 18:11:00+00:00,case[1233]
27987,Finish_process,complete,1971-05-25 18:12:00+00:00,case[1233]
27988,Loan_application_received,complete,1971-05-25 19:00:00+00:00,case[1234]
27989,Check_application_form_completeness,complete,1971-05-25 19:01:00+00:00,case[1234]
27990,Appraise_property,complete,1971-05-25 19:02:00+00:00,case[1234]
27991,Check_credit_history,complete,1971-05-25 19:03:00+00:00,case[1234]
27992,Asses_loan_risk,complete,1971-05-25 19:04:00+00:00,case[1234]
27993,Asses_elegibility,complete,1971-05-25 19:05:00+00:00,case[1234]
27994,Prepare_acceptance_pack,complete,1971-05-25 19:06:00+00:00,case[1234]
27995,Check_if_home_insurance_quote_is_requested,complete,1971-05-25 19:07:00+00:00,case[1234]
27996,Send_acceptance_pack,complete,1971-05-25 19:08:00+00:00,case[1234]
