concept:name,lifecycle:transition,time:timestamp,case:concept:name
Check_credit_history,complete,2026-01-20 15:54:00+00:00,case[2261]
Asses_loan_risk,complete,2026-01-20 15:55:00+00:00,case[2261]
Asses_elegibility,complete,2026-01-20 15:56:00+00:00,case[2261]
Reject_application,complete,2026-01-20 15:57:00+00:00,case[2261]
Loan_application_rejected,complete,2026-01-20 15:58:00+00:00,case[2261]
Finish_process,complete,2026-01-20 15:59:00+00:00,case[2261]
Loan_application_received,complete,2026-01-20 16:00:00+00:00,case[2262]
Check_application_form_completeness,complete,2026-01-20 16:01:00+00:00,case[2262]
Appraise_property,complete,2026-01-20 16:02:00+00:00,case[2262]
Check_credit_history,complete,2026-01-20 16:03:00+00:00,case[2262]
Asses_loan_risk,complete,2026-01-20 16:04:00+00:00,case[2262]
Asses_elegibility,complete,2026-01-20 16:05:00+00:00,case[2262]
Reject_application,complete,2026-01-20 16:06:00+00:00,case[2262]
Loan_application_rejected,complete,2026-01-20 16:07:00+00:00,case[2262]
Finish_process,complete,2026-01-20 16:08:00+00:00,case[2262]
Loan_application_received,complete,2026-01-20 16:09:00+00:00,case[2263]
Check_application_form_completeness,complete,2026-01-20 16:10:00+00:00,case[2263]
Appraise_property,complete,2026-01-20 16:11:00+00:00,case[2263]
Check_credit_history,complete,2026-01-20 16:12:00+00:00,case[2263]
Asses_loan_risk,complete,2026-01-20 16:13:00+00:00,case[2263]
Asses_elegibility,complete,2026-01-20 16:14:00+00:00,case[2263]
Reject_application,complete,2026-01-20 16:15:00+00:00,case[2263]
Loan_application_rejected,complete,2026-01-20 16:16:00+00:00,case[2263]
Finish_process,complete,2026-01-20 16:17:00+00:00,case[2263]
Loan_application_received,complete,2026-01-20 16:18:00+00:00,case[2264]
Check_application_form_completeness,complete,2026-01-20 16:19:00+00:00,case[2264]
Check_credit_history,complete,2026-01-20 16:20:00+00:00,case[2264]
Asses_loan_risk,complete,2026-01-20 16:21:00+00:00,case[2264]
Appraise_property,complete,2026-01-20 16:22:00+00:00,case[2264]
Asses_elegibility,complete,2026-01-20 16:23:00+00:00,case[2264]
Reject_application,complete,2026-01-20 16:24:00+00:00,case[2264]
Loan_application_rejected,complete,2026-01-20 16:25:00+00:00,case[2264]
Finish_process,complete,2026-01-20 16:26:00+00:00,case[2264]
Loan_application_received,complete,2026-01-20 16:27:00+00:00,case[2265]
Check_application_form_completeness,complete,2026-01-20 16:28:00+00:00,case[2265]
Appraise_property,complete,2026-01-20 16:29:00+00:00,case[2265]
Check_credit_history,complete,2026-01-20 16:30:00+00:00,case[2265]
Asses_loan_risk,complete,2026-01-20 16:31:00+00:00,case[2265]
Asses_elegibility,complete,2026-01-20 16:32:00+00:00,case[2265]
Reject_application,complete,2026-01-20 16:33:00+00:00,case[2265]
Loan_application_rejected,complete,2026-01-20 16:34:00+00:00,case[2265]
Finish_process,complete,2026-01-20 16:35:00+00:00,case[2265]
Loan_application_received,complete,2026-01-20 16:36:00+00:00,case[2266]
Check_application_form_completeness,complete,2026-01-20 16:37:00+00:00,case[2266]
Check_credit_history,complete,2026-01-20 16:38:00+00:00,case[2266]
Asses_loan_risk,complete,2026-01-20 16:39:00+00:00,case[2266]
Appraise_property,complete,2026-01-20 16:40:00+00:00,case[2266]
Asses_elegibility,complete,2026-01-20 16:41:00+00:00,case[2266]
Prepare_acceptance_pack,complete,2026-01-20 16:42:00+00:00,case[2266]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 16:43:00+00:00,case[2266]
Send_home_insurance_quote,complete,2026-01-20 16:44:00+00:00,case[2266]
Verify_repayment_agreement,complete,2026-01-20 16:45:00+00:00,case[2266]
Approve_application,complete,2026-01-20 16:46:00+00:00,case[2266]
Loan_application_approved,complete,2026-01-20 16:47:00+00:00,case[2266]
Finish_process,complete,2026-01-20 16:48:00+00:00,case[2266]
Loan_application_received,complete,2026-01-20 16:49:00+00:00,case[2267]
Check_application_form_completeness,complete,2026-01-20 16:50:00+00:00,case[2267]
Appraise_property,complete,2026-01-20 16:51:00+00:00,case[2267]
Check_credit_history,complete,2026-01-20 16:52:00+00:00,case[2267]
Asses_loan_risk,complete,2026-01-20 16:53:00+00:00,case[2267]
Asses_elegibility,complete,2026-01-20 16:54:00+00:00,case[2267]
Reject_application,complete,2026-01-20 16:55:00+00:00,case[2267]
Loan_application_rejected,complete,2026-01-20 16:56:00+00:00,case[2267]
Finish_process,complete,2026-01-20 16:57:00+00:00,case[2267]
Loan_application_received,complete,2026-01-20 16:58:00+00:00,case[2268]
Check_application_form_completeness,complete,2026-01-20 16:59:00+00:00,case[2268]
Check_credit_history,complete,2026-01-20 17:00:00+00:00,case[2268]
Asses_loan_risk,complete,2026-01-20 17:01:00+00:00,case[2268]
Appraise_property,complete,2026-01-20 17:02:00+00:00,case[2268]
Asses_elegibility,complete,2026-01-20 17:03:00+00:00,case[2268]
Prepare_acceptance_pack,complete,2026-01-20 17:04:00+00:00,case[2268]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 17:05:00+00:00,case[2268]
Send_acceptance_pack,complete,2026-01-20 17:06:00+00:00,case[2268]
Verify_repayment_agreement,complete,2026-01-20 17:07:00+00:00,case[2268]
Approve_application,complete,2026-01-20 17:08:00+00:00,case[2268]
Loan_application_approved,complete,2026-01-20 17:09:00+00:00,case[2268]
Finish_process,complete,2026-01-20 17:10:00+00:00,case[2268]
Loan_application_received,complete,2026-01-20 17:11:00+00:00,case[2269]
Check_application_form_completeness,complete,2026-01-20 17:12:00+00:00,case[2269]
Appraise_property,complete,2026-01-20 17:13:00+00:00,case[2269]
Check_credit_history,complete,2026-01-20 17:14:00+00:00,case[2269]
Asses_loan_risk,complete,2026-01-20 17:15:00+00:00,case[2269]
Asses_elegibility,complete,2026-01-20 17:16:00+00:00,case[2269]
Reject_application,complete,2026-01-20 17:17:00+00:00,case[2269]
Loan_application_rejected,complete,2026-01-20 17:18:00+00:00,case[2269]
Finish_process,complete,2026-01-20 17:19:00+00:00,case[2269]
Loan_application_received,complete,2026-01-20 17:20:00+00:00,case[2270]
Check_application_form_completeness,complete,2026-01-20 17:21:00+00:00,case[2270]
Return_application_back_to_applicant,complete,2026-01-20 17:22:00+00:00,case[2270]
Receive_updated_application,complete,2026-01-20 17:23:00+00:00,case[2270]
Check_application_form_completeness,complete,2026-01-20 17:24:00+00:00,case[2270]
Check_credit_history,complete,2026-01-20 17:25:00+00:00,case[2270]
Asses_loan_risk,complete,2026-01-20 17:26:00+00:00,case[2270]
Appraise_property,complete,2026-01-20 17:27:00+00:00,case[2270]
Asses_elegibility,complete,2026-01-20 17:28:00+00:00,case[2270]
Prepare_acceptance_pack,complete,2026-01-20 17:29:00+00:00,case[2270]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 17:30:00+00:00,case[2270]
Send_home_insurance_quote,complete,2026-01-20 17:31:00+00:00,case[2270]
Verify_repayment_agreement,complete,2026-01-20 17:32:00+00:00,case[2270]
Cancel_application,complete,2026-01-20 17:33:00+00:00,case[2270]
Loan_application_canceled,complete,2026-01-20 17:34:00+00:00,case[2270]
Finish_process,complete,2026-01-20 17:35:00+00:00,case[2270]
Loan_application_received,complete,2026-01-20 17:36:00+00:00,case[2271]
Check_application_form_completeness,complete,2026-01-20 17:37:00+00:00,case[2271]
Check_credit_history,complete,2026-01-20 17:38:00+00:00,case[2271]
Asses_loan_risk,complete,2026-01-20 17:39:00+00:00,case[2271]
Appraise_property,complete,2026-01-20 17:40:00+00:00,case[2271]
Asses_elegibility,complete,2026-01-20 17:41:00+00:00,case[2271]
Send_acceptance_pack,complete,2026-01-20 17:42:00+00:00,case[2271]
Verify_repayment_agreement,complete,2026-01-20 17:43:00+00:00,case[2271]
Approve_application,complete,2026-01-20 17:44:00+00:00,case[2271]
Loan_application_approved,complete,2026-01-20 17:45:00+00:00,case[2271]
Finish_process,complete,2026-01-20 17:46:00+00:00,case[2271]
Loan_application_received,complete,2026-01-20 17:47:00+00:00,case[2272]
Check_application_form_completeness,complete,2026-01-20 17:48:00+00:00,case[2272]
Appraise_property,complete,2026-01-20 17:49:00+00:00,case[2272]
Check_credit_history,complete,2026-01-20 17:50:00+00:00,case[2272]
Asses_loan_risk,complete,2026-01-20 17:51:00+00:00,case[2272]
Asses_elegibility,complete,2026-01-20 17:52:00+00:00,case[2272]
Reject_application,complete,2026-01-20 17:53:00+00:00,case[2272]
Loan_application_rejected,complete,2026-01-20 17:54:00+00:00,case[2272]
Finish_process,complete,2026-01-20 17:55:00+00:00,case[2272]
Loan_application_received,complete,2026-01-20 17:56:00+00:00,case[2273]
Check_application_form_completeness,complete,2026-01-20 17:57:00+00:00,case[2273]
Check_credit_history,complete,2026-01-20 17:58:00+00:00,case[2273]
Asses_loan_risk,complete,2026-01-20 17:59:00+00:00,case[2273]
Appraise_property,complete,2026-01-20 18:00:00+00:00,case[2273]
Asses_elegibility,complete,2026-01-20 18:01:00+00:00,case[2273]
Prepare_acceptance_pack,complete,2026-01-20 18:02:00+00:00,case[2273]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 18:03:00+00:00,case[2273]
Send_home_insurance_quote,complete,2026-01-20 18:04:00+00:00,case[2273]
Verify_repayment_agreement,complete,2026-01-20 18:05:00+00:00,case[2273]
Approve_application,complete,2026-01-20 18:06:00+00:00,case[2273]
Loan_application_approved,complete,2026-01-20 18:07:00+00:00,case[2273]
Finish_process,complete,2026-01-20 18:08:00+00:00,case[2273]
Loan_application_received,complete,2026-01-20 18:09:00+00:00,case[2274]
Check_application_form_completeness,complete,2026-01-20 18:10:00+00:00,case[2274]
Check_credit_history,complete,2026-01-20 18:11:00+00:00,case[2274]
Asses_loan_risk,complete,2026-01-20 18:12:00+00:00,case[2274]
Appraise_property,complete,2026-01-20 18:13:00+00:00,case[2274]
Asses_elegibility,complete,2026-01-20 18:14:00+00:00,case[2274]
Prepare_acceptance_pack,complete,2026-01-20 18:15:00+00:00,case[2274]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 18:16:00+00:00,case[2274]
Send_home_insurance_quote,complete,2026-01-20 18:17:00+00:00,case[2274]
Verify_repayment_agreement,complete,2026-01-20 18:18:00+00:00,case[2274]
Approve_application,complete,2026-01-20 18:19:00+00:00,case[2274]
Loan_application_approved,complete,2026-01-20 18:20:00+00:00,case[2274]
Finish_process,complete,2026-01-20 18:21:00+00:00,case[2274]
Loan_application_received,complete,2026-01-20 18:22:00+00:00,case[2275]
Check_application_form_completeness,complete,2026-01-20 18:23:00+00:00,case[2275]
Check_credit_history,complete,2026-01-20 18:24:00+00:00,case[2275]
Asses_loan_risk,complete,2026-01-20 18:25:00+00:00,case[2275]
Appraise_property,complete,2026-01-20 18:26:00+00:00,case[2275]
Asses_elegibility,complete,2026-01-20 18:27:00+00:00,case[2275]
Reject_application,complete,2026-01-20 18:28:00+00:00,case[2275]
Loan_application_rejected,complete,2026-01-20 18:29:00+00:00,case[2275]
Finish_process,complete,2026-01-20 18:30:00+00:00,case[2275]
Loan_application_received,complete,2026-01-20 18:31:00+00:00,case[2276]
Check_application_form_completeness,complete,2026-01-20 18:32:00+00:00,case[2276]
Return_application_back_to_applicant,complete,2026-01-20 18:33:00+00:00,case[2276]
Receive_updated_application,complete,2026-01-20 18:34:00+00:00,case[2276]
Check_application_form_completeness,complete,2026-01-20 18:35:00+00:00,case[2276]
Return_application_back_to_applicant,complete,2026-01-20 18:36:00+00:00,case[2276]
Receive_updated_application,complete,2026-01-20 18:37:00+00:00,case[2276]
Check_application_form_completeness,complete,2026-01-20 18:38:00+00:00,case[2276]
Return_application_back_to_applicant,complete,2026-01-20 18:39:00+00:00,case[2276]
Receive_updated_application,complete,2026-01-20 18:40:00+00:00,case[2276]
Check_application_form_completeness,complete,2026-01-20 18:41:00+00:00,case[2276]
Appraise_property,complete,2026-01-20 18:42:00+00:00,case[2276]
Check_credit_history,complete,2026-01-20 18:43:00+00:00,case[2276]
Asses_loan_risk,complete,2026-01-20 18:44:00+00:00,case[2276]
Asses_elegibility,complete,2026-01-20 18:45:00+00:00,case[2276]
Send_home_insurance_quote,complete,2026-01-20 18:46:00+00:00,case[2276]
Verify_repayment_agreement,complete,2026-01-20 18:47:00+00:00,case[2276]
Approve_application,complete,2026-01-20 18:48:00+00:00,case[2276]
Loan_application_approved,complete,2026-01-20 18:49:00+00:00,case[2276]
Finish_process,complete,2026-01-20 18:50:00+00:00,case[2276]
Loan_application_received,complete,2026-01-20 18:51:00+00:00,case[2277]
Check_application_form_completeness,complete,2026-01-20 18:52:00+00:00,case[2277]
Check_credit_history,complete,2026-01-20 18:53:00+00:00,case[2277]
Asses_loan_risk,complete,2026-01-20 18:54:00+00:00,case[2277]
Appraise_property,complete,2026-01-20 18:55:00+00:00,case[2277]
Asses_elegibility,complete,2026-01-20 18:56:00+00:00,case[2277]
Reject_application,complete,2026-01-20 18:57:00+00:00,case[2277]
Loan_application_rejected,complete,2026-01-20 18:58:00+00:00,case[2277]
Finish_process,complete,2026-01-20 18:59:00+00:00,case[2277]
Loan_application_received,complete,2026-01-20 19:00:00+00:00,case[2278]
Check_application_form_completeness,complete,2026-01-20 19:01:00+00:00,case[2278]
Check_credit_history,complete,2026-01-20 19:02:00+00:00,case[2278]
Asses_loan_risk,complete,2026-01-20 19:03:00+00:00,case[2278]
Appraise_property,complete,2026-01-20 19:04:00+00:00,case[2278]
Asses_elegibility,complete,2026-01-20 19:05:00+00:00,case[2278]
Reject_application,complete,2026-01-20 19:06:00+00:00,case[2278]
Loan_application_rejected,complete,2026-01-20 19:07:00+00:00,case[2278]
Finish_process,complete,2026-01-20 19:08:00+00:00,case[2278]
Loan_application_received,complete,2026-01-20 19:09:00+00:00,case[2279]
Check_application_form_completeness,complete,2026-01-20 19:10:00+00:00,case[2279]
Return_application_back_to_applicant,complete,2026-01-20 19:11:00+00:00,case[2279]
Receive_updated_application,complete,2026-01-20 19:12:00+00:00,case[2279]
Check_application_form_completeness,complete,2026-01-20 19:13:00+00:00,case[2279]
Return_application_back_to_applicant,complete,2026-01-20 19:14:00+00:00,case[2279]
Receive_updated_application,complete,2026-01-20 19:15:00+00:00,case[2279]
Check_application_form_completeness,complete,2026-01-20 19:16:00+00:00,case[2279]
Return_application_back_to_applicant,complete,2026-01-20 19:17:00+00:00,case[2279]
Receive_updated_application,complete,2026-01-20 19:18:00+00:00,case[2279]
Check_application_form_completeness,complete,2026-01-20 19:19:00+00:00,case[2279]
Check_credit_history,complete,2026-01-20 19:20:00+00:00,case[2279]
Asses_loan_risk,complete,2026-01-20 19:21:00+00:00,case[2279]
Appraise_property,complete,2026-01-20 19:22:00+00:00,case[2279]
Asses_elegibility,complete,2026-01-20 19:23:00+00:00,case[2279]
Prepare_acceptance_pack,complete,2026-01-20 19:24:00+00:00,case[2279]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 19:25:00+00:00,case[2279]
Send_acceptance_pack,complete,2026-01-20 19:26:00+00:00,case[2279]
Verify_repayment_agreement,complete,2026-01-20 19:27:00+00:00,case[2279]
Cancel_application,complete,2026-01-20 19:28:00+00:00,case[2279]
Loan_application_canceled,complete,2026-01-20 19:29:00+00:00,case[2279]
Finish_process,complete,2026-01-20 19:30:00+00:00,case[2279]
Loan_application_received,complete,2026-01-20 19:31:00+00:00,case[2280]
Check_application_form_completeness,complete,2026-01-20 19:32:00+00:00,case[2280]
Return_application_back_to_applicant,complete,2026-01-20 19:33:00+00:00,case[2280]
Receive_updated_application,complete,2026-01-20 19:34:00+00:00,case[2280]
Check_application_form_completeness,complete,2026-01-20 19:35:00+00:00,case[2280]
Return_application_back_to_applicant,complete,2026-01-20 19:36:00+00:00,case[2280]
Receive_updated_application,complete,2026-01-20 19:37:00+00:00,case[2280]
Check_application_form_completeness,complete,2026-01-20 19:38:00+00:00,case[2280]
Appraise_property,complete,2026-01-20 19:39:00+00:00,case[2280]
Check_credit_history,complete,2026-01-20 19:40:00+00:00,case[2280]
Asses_loan_risk,complete,2026-01-20 19:41:00+00:00,case[2280]
Asses_elegibility,complete,2026-01-20 19:42:00+00:00,case[2280]
Reject_application,complete,2026-01-20 19:43:00+00:00,case[2280]
Loan_application_rejected,complete,2026-01-20 19:44:00+00:00,case[2280]
Finish_process,complete,2026-01-20 19:45:00+00:00,case[2280]
Loan_application_received,complete,2026-01-20 19:46:00+00:00,case[2281]
Check_application_form_completeness,complete,2026-01-20 19:47:00+00:00,case[2281]
Appraise_property,complete,2026-01-20 19:48:00+00:00,case[2281]
Check_credit_history,complete,2026-01-20 19:49:00+00:00,case[2281]
Asses_loan_risk,complete,2026-01-20 19:50:00+00:00,case[2281]
Asses_elegibility,complete,2026-01-20 19:51:00+00:00,case[2281]
Reject_application,complete,2026-01-20 19:52:00+00:00,case[2281]
Loan_application_rejected,complete,2026-01-20 19:53:00+00:00,case[2281]
Finish_process,complete,2026-01-20 19:54:00+00:00,case[2281]
Loan_application_received,complete,2026-01-20 19:55:00+00:00,case[2282]
Check_application_form_completeness,complete,2026-01-20 19:56:00+00:00,case[2282]
Return_application_back_to_applicant,complete,2026-01-20 19:57:00+00:00,case[2282]
Receive_updated_application,complete,2026-01-20 19:58:00+00:00,case[2282]
Check_application_form_completeness,complete,2026-01-20 19:59:00+00:00,case[2282]
Appraise_property,complete,2026-01-20 20:00:00+00:00,case[2282]
Check_credit_history,complete,2026-01-20 20:01:00+00:00,case[2282]
Asses_loan_risk,complete,2026-01-20 20:02:00+00:00,case[2282]
Asses_elegibility,complete,2026-01-20 20:03:00+00:00,case[2282]
Reject_application,complete,2026-01-20 20:04:00+00:00,case[2282]
Loan_application_rejected,complete,2026-01-20 20:05:00+00:00,case[2282]
Finish_process,complete,2026-01-20 20:06:00+00:00,case[2282]
Loan_application_received,complete,2026-01-20 20:07:00+00:00,case[2283]
Check_application_form_completeness,complete,2026-01-20 20:08:00+00:00,case[2283]
Check_credit_history,complete,2026-01-20 20:09:00+00:00,case[2283]
Asses_loan_risk,complete,2026-01-20 20:10:00+00:00,case[2283]
Appraise_property,complete,2026-01-20 20:11:00+00:00,case[2283]
Asses_elegibility,complete,2026-01-20 20:12:00+00:00,case[2283]
Reject_application,complete,2026-01-20 20:13:00+00:00,case[2283]
Loan_application_rejected,complete,2026-01-20 20:14:00+00:00,case[2283]
Finish_process,complete,2026-01-20 20:15:00+00:00,case[2283]
Loan_application_received,complete,2026-01-20 20:16:00+00:00,case[2284]
Check_application_form_completeness,complete,2026-01-20 20:17:00+00:00,case[2284]
Appraise_property,complete,2026-01-20 20:18:00+00:00,case[2284]
Check_credit_history,complete,2026-01-20 20:19:00+00:00,case[2284]
Asses_loan_risk,complete,2026-01-20 20:20:00+00:00,case[2284]
Asses_elegibility,complete,2026-01-20 20:21:00+00:00,case[2284]
Reject_application,complete,2026-01-20 20:22:00+00:00,case[2284]
Loan_application_rejected,complete,2026-01-20 20:23:00+00:00,case[2284]
Finish_process,complete,2026-01-20 20:24:00+00:00,case[2284]
Loan_application_received,complete,2026-01-20 20:25:00+00:00,case[2285]
Check_application_form_completeness,complete,2026-01-20 20:26:00+00:00,case[2285]
Check_credit_history,complete,2026-01-20 20:27:00+00:00,case[2285]
Asses_loan_risk,complete,2026-01-20 20:28:00+00:00,case[2285]
Appraise_property,complete,2026-01-20 20:29:00+00:00,case[2285]
Asses_elegibility,complete,2026-01-20 20:30:00+00:00,case[2285]
Reject_application,complete,2026-01-20 20:31:00+00:00,case[2285]
Loan_application_rejected,complete,2026-01-20 20:32:00+00:00,case[2285]
Finish_process,complete,2026-01-20 20:33:00+00:00,case[2285]
Loan_application_received,complete,2026-01-20 20:34:00+00:00,case[2286]
Check_application_form_completeness,complete,2026-01-20 20:35:00+00:00,case[2286]
Check_credit_history,complete,2026-01-20 20:36:00+00:00,case[2286]
Asses_loan_risk,complete,2026-01-20 20:37:00+00:00,case[2286]
Appraise_property,complete,2026-01-20 20:38:00+00:00,case[2286]
Asses_elegibility,complete,2026-01-20 20:39:00+00:00,case[2286]
Prepare_acceptance_pack,complete,2026-01-20 20:40:00+00:00,case[2286]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 20:41:00+00:00,case[2286]
Send_home_insurance_quote,complete,2026-01-20 20:42:00+00:00,case[2286]
Verify_repayment_agreement,complete,2026-01-20 20:43:00+00:00,case[2286]
Approve_application,complete,2026-01-20 20:44:00+00:00,case[2286]
Loan_application_approved,complete,2026-01-20 20:45:00+00:00,case[2286]
Finish_process,complete,2026-01-20 20:46:00+00:00,case[2286]
Loan_application_received,complete,2026-01-20 20:47:00+00:00,case[2287]
Check_application_form_completeness,complete,2026-01-20 20:48:00+00:00,case[2287]
Appraise_property,complete,2026-01-20 20:49:00+00:00,case[2287]
Check_credit_history,complete,2026-01-20 20:50:00+00:00,case[2287]
Asses_loan_risk,complete,2026-01-20 20:51:00+00:00,case[2287]
Asses_elegibility,complete,2026-01-20 20:52:00+00:00,case[2287]
Reject_application,complete,2026-01-20 20:53:00+00:00,case[2287]
Loan_application_rejected,complete,2026-01-20 20:54:00+00:00,case[2287]
Finish_process,complete,2026-01-20 20:55:00+00:00,case[2287]
Loan_application_received,complete,2026-01-20 20:56:00+00:00,case[2288]
Check_application_form_completeness,complete,2026-01-20 20:57:00+00:00,case[2288]
Check_credit_history,complete,2026-01-20 20:58:00+00:00,case[2288]
Asses_loan_risk,complete,2026-01-20 20:59:00+00:00,case[2288]
Appraise_property,complete,2026-01-20 21:00:00+00:00,case[2288]
Asses_elegibility,complete,2026-01-20 21:01:00+00:00,case[2288]
Prepare_acceptance_pack,complete,2026-01-20 21:02:00+00:00,case[2288]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 21:03:00+00:00,case[2288]
Send_acceptance_pack,complete,2026-01-20 21:04:00+00:00,case[2288]
Verify_repayment_agreement,complete,2026-01-20 21:05:00+00:00,case[2288]
Approve_application,complete,2026-01-20 21:06:00+00:00,case[2288]
Loan_application_approved,complete,2026-01-20 21:07:00+00:00,case[2288]
Finish_process,complete,2026-01-20 21:08:00+00:00,case[2288]
Loan_application_received,complete,2026-01-20 21:09:00+00:00,case[2289]
Check_application_form_completeness,complete,2026-01-20 21:10:00+00:00,case[2289]
Return_application_back_to_applicant,complete,2026-01-20 21:11:00+00:00,case[2289]
Receive_updated_application,complete,2026-01-20 21:12:00+00:00,case[2289]
Check_application_form_completeness,complete,2026-01-20 21:13:00+00:00,case[2289]
Return_application_back_to_applicant,complete,2026-01-20 21:14:00+00:00,case[2289]
Receive_updated_application,complete,2026-01-20 21:15:00+00:00,case[2289]
Check_application_form_completeness,complete,2026-01-20 21:16:00+00:00,case[2289]
Check_credit_history,complete,2026-01-20 21:17:00+00:00,case[2289]
Asses_loan_risk,complete,2026-01-20 21:18:00+00:00,case[2289]
Appraise_property,complete,2026-01-20 21:19:00+00:00,case[2289]
Asses_elegibility,complete,2026-01-20 21:20:00+00:00,case[2289]
Reject_application,complete,2026-01-20 21:21:00+00:00,case[2289]
Loan_application_rejected,complete,2026-01-20 21:22:00+00:00,case[2289]
Finish_process,complete,2026-01-20 21:23:00+00:00,case[2289]
Loan_application_received,complete,2026-01-20 21:24:00+00:00,case[2290]
Check_application_form_completeness,complete,2026-01-20 21:25:00+00:00,case[2290]
Return_application_back_to_applicant,complete,2026-01-20 21:26:00+00:00,case[2290]
Receive_updated_application,complete,2026-01-20 21:27:00+00:00,case[2290]
Check_application_form_completeness,complete,2026-01-20 21:28:00+00:00,case[2290]
Return_application_back_to_applicant,complete,2026-01-20 21:29:00+00:00,case[2290]
Receive_updated_application,complete,2026-01-20 21:30:00+00:00,case[2290]
Check_application_form_completeness,complete,2026-01-20 21:31:00+00:00,case[2290]
Appraise_property,complete,2026-01-20 21:32:00+00:00,case[2290]
Check_credit_history,complete,2026-01-20 21:33:00+00:00,case[2290]
Asses_loan_risk,complete,2026-01-20 21:34:00+00:00,case[2290]
Asses_elegibility,complete,2026-01-20 21:35:00+00:00,case[2290]
Prepare_acceptance_pack,complete,2026-01-20 21:36:00+00:00,case[2290]
Check_if_home_insurance_quote_is_requested,complete,2026-01-20 21:37:00+00:00,case[2290]
Send_acceptance_pack,complete,2026-01-20 21:38:00+00:00,case[2290]
Verify_repayment_agreement,complete,2026-01-20 21:39:00+00:00,case[2290]
Approve_application,complete,2026-01-20 21:40:00+00:00,case[2290]
Loan_application_approved,complete,2026-01-20 21:41:00+00:00,case[2290]
Finish_process,complete,2026-01-20 21:42:00+00:00,case[2290]
Loan_application_received,complete,2026-01-20 21:43:00+00:00,case[2291]
Check_application_form_completeness,complete,2026-01-20 21:44:00+00:00,case[2291]
Check_credit_history,complete,2026-01-20 21:45:00+00:00,case[2291]
Asses_loan_risk,complete,2026-01-20 21:46:00+00:00,case[2291]
Appraise_property,complete,2026-01-20 21:47:00+00:00,case[2291]
Asses_elegibility,complete,2026-01-20 21:48:00+00:00,case[2291]
Reject_application,complete,2026-01-20 21:49:00+00:00,case[2291]
Loan_application_rejected,complete,2026-01-20 21:50:00+00:00,case[2291]
Finish_process,complete,2026-01-20 21:51:00+00:00,case[2291]
Loan_application_received,complete,2026-01-20 21:52:00+00:00,case[2292]
Check_application_form_completeness,complete,2026-01-20 21:53:00+00:00,case[2292]
Appraise_property,complete,2026-01-20 21:54:00+00:00,case[2292]
Check_credit_history,complete,2026-01-20 21:55:00+00:00,case[2292]
Asses_loan_risk,complete,2026-01-20 21:56:00+00:00,case[2292]
Asses_elegibility,complete,2026-01-20 21:57:00+00:00,case[2292]
Send_home_insurance_quote,complete,2026-01-20 21:58:00+00:00,case[2292]
Verify_repayment_agreement,complete,2026-01-20 21:59:00+00:00,case[2292]
Approve_application,complete,2026-01-20 22:00:00+00:00,case[2292]
Loan_application_approved,complete,2026-01-20 22:01:00+00:00,case[2292]
Finish_process,complete,2026-01-20 22:02:00+00:00,case[2292]
Loan_application_received,complete,2026-01-20 22:03:00+00:00,case[2293]
Check_application_form_completeness,complete,2026-01-20 22:04:00+00:00,case[2293]
Return_application_back_to_applicant,complete,2026-01-20 22:05:00+00:00,case[2293]
Receive_updated_application,complete,2026-01-20 22:06:00+00:00,case[2293]
Check_application_form_completeness,complete,2026-01-20 22:07:00+00:00,case[2293]
Check_credit_history,complete,2026-01-20 22:08:00+00:00,case[2293]
Asses_loan_risk,complete,2026-01-20 22:09:00+00:00,case[2293]
Appraise_property,complete,2026-01-20 22:10:00+00:00,case[2293]
Asses_elegibility,complete,2026-01-20 22:11:00+00:00,case[2293]
Reject_application,complete,2026-01-20 22:12:00+00:00,case[2293]
Loan_application_rejected,complete,2026-01-20 22:13:00+00:00,case[2293]
Finish_process,complete,2026-01-20 22:14:00+00:00,case[2293]
Loan_application_received,complete,2026-01-20 22:15:00+00:00,case[2294]
Check_application_form_completeness,complete,2026-01-20 22:16:00+00:00,case[2294]
Return_application_back_to_applicant,complete,2026-01-20 22:17:00+00:00,case[2294]
Receive_updated_application,complete,2026-01-20 22:18:00+00:00,case[2294]
Check_application_form_completeness,complete,2026-01-20 22:19:00+00:00,case[2294]
Return_application_back_to_applicant,complete,2026-01-20 22:20:00+00:00,case[2294]
Receive_updated_application,complete,2026-01-20 22:21:00+00:00,case[2294]
Check_application_form_completeness,complete,2026-01-20 22:22:00+00:00,case[2294]
Appraise_property,complete,2026-01-20 22:23:00+00:00,case[2294]
Check_credit_history,complete,2026-01-20 22:24:00+00:00,case[2294]
Asses_loan_risk,complete,2026-01-20 22:25:00+00:00,case[2294]
Asses_elegibility,complete,2026-01-20 22:26:00+00:00,case[2294]
Reject_application,complete,2026-01-20 22:27:00+00:00,case[2294]
Loan_application_rejected,complete,2026-01-20 22:28:00+00:00,case[2294]
Finish_process,complete,2026-01-20 22:29:00+00:00,case[2294]
